Raw 0x115ae2cf  Time:  291168975;  DifTime: 233
Raw 0x115ae3b3  Time:  291169203;  DifTime: 228
Raw 0x115ae498  Time:  291169432;  DifTime: 229
Raw 0x115ae57e  Time:  291169662;  DifTime: 230
Raw 0x115ae665  Time:  291169893;  DifTime: 231
Raw 0x115ae74c  Time:  291170124;  DifTime: 231
Raw 0x115ae838  Time:  291170360;  DifTime: 236
Raw 0x115ae91d  Time:  291170589;  DifTime: 229
Raw 0x115aea03  Time:  291170819;  DifTime: 230
Raw 0x115aeaeb  Time:  291171051;  DifTime: 232
Raw 0x115aebd0  Time:  291171280;  DifTime: 229
Raw 0x115aecb9  Time:  291171513;  DifTime: 233
Raw 0x115aeda0  Time:  291171744;  DifTime: 231
Raw 0x115aee87  Time:  291171975;  DifTime: 231
Raw 0x115aef69  Time:  291172201;  DifTime: 226
Raw 0x115af04d  Time:  291172429;  DifTime: 228
Raw 0x115af133  Time:  291172659;  DifTime: 230
Raw 0x115af218  Time:  291172888;  DifTime: 229
Raw 0x115af378  Time:  291173240;  DifTime: 352
Raw 0x115af465  Time:  291173477;  DifTime: 237
Raw 0x115af54c  Time:  291173708;  DifTime: 231
Raw 0x115af631  Time:  291173937;  DifTime: 229
Raw 0x115af717  Time:  291174167;  DifTime: 230
Raw 0x115af800  Time:  291174400;  DifTime: 233
Raw 0x115af8e8  Time:  291174632;  DifTime: 232
Raw 0x115af9d1  Time:  291174865;  DifTime: 233
Raw 0x115afaba  Time:  291175098;  DifTime: 233
Raw 0x115afba1  Time:  291175329;  DifTime: 231
Raw 0x115afc87  Time:  291175559;  DifTime: 230
Raw 0x115afd6f  Time:  291175791;  DifTime: 232
Raw 0x115afe55  Time:  291176021;  DifTime: 230
Raw 0x115aff3e  Time:  291176254;  DifTime: 233
Raw 0x115b0026  Time:  291176486;  DifTime: 232
Raw 0x115b0112  Time:  291176722;  DifTime: 236
Raw 0x115b023e  Time:  291177022;  DifTime: 300
Raw 0x115b0328  Time:  291177256;  DifTime: 234
Raw 0x115b040d  Time:  291177485;  DifTime: 229
Raw 0x115b04f1  Time:  291177713;  DifTime: 228
Raw 0x115b05df  Time:  291177951;  DifTime: 238
Raw 0x115b06c6  Time:  291178182;  DifTime: 231
Raw 0x115b07ad  Time:  291178413;  DifTime: 231
Raw 0x115b0895  Time:  291178645;  DifTime: 232
Raw 0x115b097a  Time:  291178874;  DifTime: 229
Raw 0x115b0a5d  Time:  291179101;  DifTime: 227
Raw 0x115b0b7e  Time:  291179390;  DifTime: 289
Raw 0x115b0c67  Time:  291179623;  DifTime: 233
Raw 0x115b0d4f  Time:  291179855;  DifTime: 232
Raw 0x115b0e38  Time:  291180088;  DifTime: 233
Raw 0x115b0f20  Time:  291180320;  DifTime: 232
Raw 0x115b1007  Time:  291180551;  DifTime: 231
Raw 0x115b10ee  Time:  291180782;  DifTime: 231
Raw 0x115b11d4  Time:  291181012;  DifTime: 230
Raw 0x115b12b9  Time:  291181241;  DifTime: 229
Raw 0x115b139f  Time:  291181471;  DifTime: 230
Raw 0x115b1486  Time:  291181702;  DifTime: 231
Raw 0x115b156f  Time:  291181935;  DifTime: 233
Raw 0x115b1655  Time:  291182165;  DifTime: 230
Raw 0x115b173c  Time:  291182396;  DifTime: 231
Raw 0x115b187f  Time:  291182719;  DifTime: 323
Raw 0x115b1a02  Time:  291183106;  DifTime: 387
Raw 0x115b1b4c  Time:  291183436;  DifTime: 330
Raw 0x115b1c3b  Time:  291183675;  DifTime: 239
Raw 0x115b1d28  Time:  291183912;  DifTime: 237
Raw 0x115b1e12  Time:  291184146;  DifTime: 234
Raw 0x115b1efb  Time:  291184379;  DifTime: 233
Raw 0x115b1fe3  Time:  291184611;  DifTime: 232
Raw 0x115b20cc  Time:  291184844;  DifTime: 233
Raw 0x115b21ba  Time:  291185082;  DifTime: 238
Raw 0x115b22a0  Time:  291185312;  DifTime: 230
Raw 0x115b2384  Time:  291185540;  DifTime: 228
Raw 0x115b246f  Time:  291185775;  DifTime: 235
Raw 0x115b2555  Time:  291186005;  DifTime: 230
Raw 0x115b263c  Time:  291186236;  DifTime: 231
Raw 0x115b2723  Time:  291186467;  DifTime: 231
Raw 0x115b280b  Time:  291186699;  DifTime: 232
Raw 0x115b2ae5  Time:  291187429;  DifTime: 730
Raw 0x115b2bd6  Time:  291187670;  DifTime: 241
Raw 0x115b2cc4  Time:  291187908;  DifTime: 238
Raw 0x115b2db0  Time:  291188144;  DifTime: 236
Raw 0x115b2ea0  Time:  291188384;  DifTime: 240
Raw 0x115b2f8d  Time:  291188621;  DifTime: 237
Raw 0x115b3078  Time:  291188856;  DifTime: 235
Raw 0x115b3166  Time:  291189094;  DifTime: 238
Raw 0x115b3253  Time:  291189331;  DifTime: 237
Raw 0x115b333e  Time:  291189566;  DifTime: 235
Raw 0x115b342a  Time:  291189802;  DifTime: 236
Raw 0x115b3516  Time:  291190038;  DifTime: 236
Raw 0x115b3603  Time:  291190275;  DifTime: 237
Raw 0x115b36ed  Time:  291190509;  DifTime: 234
Raw 0x115b37da  Time:  291190746;  DifTime: 237
Raw 0x115b38c7  Time:  291190983;  DifTime: 237
Raw 0x115b39b4  Time:  291191220;  DifTime: 237
Raw 0x115b3aa0  Time:  291191456;  DifTime: 236
Raw 0x115b3b8d  Time:  291191693;  DifTime: 237
Raw 0x115b3c7b  Time:  291191931;  DifTime: 238
Raw 0x115b3d68  Time:  291192168;  DifTime: 237
Raw 0x115b3e54  Time:  291192404;  DifTime: 236
Raw 0x115b3f44  Time:  291192644;  DifTime: 240
Raw 0x115b402f  Time:  291192879;  DifTime: 235
Raw 0x115b411e  Time:  291193118;  DifTime: 239
Raw 0x115b4209  Time:  291193353;  DifTime: 235
Raw 0x115b4317  Time:  291193623;  DifTime: 270
Raw 0x115b4406  Time:  291193862;  DifTime: 239
Raw 0x115b44f8  Time:  291194104;  DifTime: 242
Raw 0x115b45e9  Time:  291194345;  DifTime: 241
Raw 0x115b46d8  Time:  291194584;  DifTime: 239
Raw 0x115b47c9  Time:  291194825;  DifTime: 241
Raw 0x115b48b7  Time:  291195063;  DifTime: 238
Raw 0x115b49a6  Time:  291195302;  DifTime: 239
Raw 0x115b4a94  Time:  291195540;  DifTime: 238
Raw 0x115b4b82  Time:  291195778;  DifTime: 238
Raw 0x115b4c73  Time:  291196019;  DifTime: 241
Raw 0x115b4d61  Time:  291196257;  DifTime: 238
Raw 0x115b4e51  Time:  291196497;  DifTime: 240
Raw 0x115b4f3f  Time:  291196735;  DifTime: 238
Raw 0x115b506a  Time:  291197034;  DifTime: 299
Raw 0x115b5153  Time:  291197267;  DifTime: 233
Raw 0x115b5239  Time:  291197497;  DifTime: 230
Raw 0x115b531f  Time:  291197727;  DifTime: 230
Raw 0x115b5406  Time:  291197958;  DifTime: 231
Raw 0x115b54ec  Time:  291198188;  DifTime: 230
Raw 0x115b55d2  Time:  291198418;  DifTime: 230
Raw 0x115b56b9  Time:  291198649;  DifTime: 231
Raw 0x115b57a3  Time:  291198883;  DifTime: 234
Raw 0x115b5889  Time:  291199113;  DifTime: 230
Raw 0x115b5970  Time:  291199344;  DifTime: 231
Raw 0x115b5a55  Time:  291199573;  DifTime: 229
Raw 0x115b5b39  Time:  291199801;  DifTime: 228
Raw 0x115b5c1f  Time:  291200031;  DifTime: 230
Raw 0x115b5d07  Time:  291200263;  DifTime: 232
Raw 0x115b5deb  Time:  291200491;  DifTime: 228
Raw 0x115b5ed1  Time:  291200721;  DifTime: 230
Raw 0x115b5fb5  Time:  291200949;  DifTime: 228
Raw 0x115b609d  Time:  291201181;  DifTime: 232
Raw 0x115b6184  Time:  291201412;  DifTime: 231
Raw 0x115b626a  Time:  291201642;  DifTime: 230
Raw 0x115b634f  Time:  291201871;  DifTime: 229
Raw 0x115b6434  Time:  291202100;  DifTime: 229
Raw 0x115b651b  Time:  291202331;  DifTime: 231
Raw 0x115b6604  Time:  291202564;  DifTime: 233
Raw 0x115b66e9  Time:  291202793;  DifTime: 229
Raw 0x115b67d1  Time:  291203025;  DifTime: 232
Raw 0x115b68b5  Time:  291203253;  DifTime: 228
Raw 0x115b699a  Time:  291203482;  DifTime: 229
Raw 0x115b6aeb  Time:  291203819;  DifTime: 337
Raw 0x115b6bd4  Time:  291204052;  DifTime: 233
Raw 0x115b6cba  Time:  291204282;  DifTime: 230
Raw 0x115b6da0  Time:  291204512;  DifTime: 230
Raw 0x115b6e88  Time:  291204744;  DifTime: 232
Raw 0x115b6f77  Time:  291204983;  DifTime: 239
Raw 0x115b705e  Time:  291205214;  DifTime: 231
Raw 0x115b714c  Time:  291205452;  DifTime: 238
Raw 0x115b7233  Time:  291205683;  DifTime: 231
Raw 0x115b731a  Time:  291205914;  DifTime: 231
Raw 0x115b7401  Time:  291206145;  DifTime: 231
Raw 0x115b74ea  Time:  291206378;  DifTime: 233
Raw 0x115b75d3  Time:  291206611;  DifTime: 233
Raw 0x115b76b9  Time:  291206841;  DifTime: 230
Raw 0x115b77d6  Time:  291207126;  DifTime: 285
Raw 0x115b78c4  Time:  291207364;  DifTime: 238
Raw 0x115b7a21  Time:  291207713;  DifTime: 349
Raw 0x115b7b14  Time:  291207956;  DifTime: 243
Raw 0x115b7c02  Time:  291208194;  DifTime: 238
Raw 0x115b7cec  Time:  291208428;  DifTime: 234
Raw 0x115b7dd8  Time:  291208664;  DifTime: 236
Raw 0x115b7ec3  Time:  291208899;  DifTime: 235
Raw 0x115b7faf  Time:  291209135;  DifTime: 236
Raw 0x115b809a  Time:  291209370;  DifTime: 235
Raw 0x115b8186  Time:  291209606;  DifTime: 236
Raw 0x115b8272  Time:  291209842;  DifTime: 236
Raw 0x115b8361  Time:  291210081;  DifTime: 239
Raw 0x115b844e  Time:  291210318;  DifTime: 237
Raw 0x115b8539  Time:  291210553;  DifTime: 235
Raw 0x115b8626  Time:  291210790;  DifTime: 237
Raw 0x115b8712  Time:  291211026;  DifTime: 236
Raw 0x115b87fd  Time:  291211261;  DifTime: 235
Raw 0x115b88ec  Time:  291211500;  DifTime: 239
Raw 0x115b89d7  Time:  291211735;  DifTime: 235
Raw 0x115b8ac4  Time:  291211972;  DifTime: 237
Raw 0x115b8bb0  Time:  291212208;  DifTime: 236
Raw 0x115b8c9d  Time:  291212445;  DifTime: 237
Raw 0x115b8d8a  Time:  291212682;  DifTime: 237
Raw 0x115b8e74  Time:  291212916;  DifTime: 234
Raw 0x115b8f61  Time:  291213153;  DifTime: 237
Raw 0x115b9051  Time:  291213393;  DifTime: 240
Raw 0x115b913b  Time:  291213627;  DifTime: 234
Raw 0x115b9247  Time:  291213895;  DifTime: 268
Raw 0x115b9343  Time:  291214147;  DifTime: 252
Raw 0x115b9434  Time:  291214388;  DifTime: 241
Raw 0x115b9522  Time:  291214626;  DifTime: 238
Raw 0x115b9610  Time:  291214864;  DifTime: 238
Raw 0x115b96fb  Time:  291215099;  DifTime: 235
Raw 0x115b97e9  Time:  291215337;  DifTime: 238
Raw 0x115b98dc  Time:  291215580;  DifTime: 243
Raw 0x115b99c9  Time:  291215817;  DifTime: 237
Raw 0x115b9ab6  Time:  291216054;  DifTime: 237
Raw 0x115b9ba2  Time:  291216290;  DifTime: 236
Raw 0x115b9c92  Time:  291216530;  DifTime: 240
Raw 0x115b9d7f  Time:  291216767;  DifTime: 237
Raw 0x115b9ea6  Time:  291217062;  DifTime: 295
Raw 0x115b9f93  Time:  291217299;  DifTime: 237
Raw 0x115ba07c  Time:  291217532;  DifTime: 233
Raw 0x115ba165  Time:  291217765;  DifTime: 233
Raw 0x115ba24c  Time:  291217996;  DifTime: 231
Raw 0x115ba336  Time:  291218230;  DifTime: 234
Raw 0x115ba41b  Time:  291218459;  DifTime: 229
Raw 0x115ba501  Time:  291218689;  DifTime: 230
Raw 0x115ba5e8  Time:  291218920;  DifTime: 231
Raw 0x115ba6d5  Time:  291219157;  DifTime: 237
Raw 0x115ba7c0  Time:  291219392;  DifTime: 235
Raw 0x115ba8a8  Time:  291219624;  DifTime: 232
Raw 0x115ba98f  Time:  291219855;  DifTime: 231
Raw 0x115baa76  Time:  291220086;  DifTime: 231
Raw 0x115bab5f  Time:  291220319;  DifTime: 233
Raw 0x115bac47  Time:  291220551;  DifTime: 232
Raw 0x115bad2b  Time:  291220779;  DifTime: 228
Raw 0x115bae12  Time:  291221010;  DifTime: 231
Raw 0x115baef9  Time:  291221241;  DifTime: 231
Raw 0x115bafe1  Time:  291221473;  DifTime: 232
Raw 0x115bb0cb  Time:  291221707;  DifTime: 234
Raw 0x115bb1b3  Time:  291221939;  DifTime: 232
Raw 0x115bb299  Time:  291222169;  DifTime: 230
Raw 0x115bb37f  Time:  291222399;  DifTime: 230
Raw 0x115bb468  Time:  291222632;  DifTime: 233
Raw 0x115bb552  Time:  291222866;  DifTime: 234
Raw 0x115bb63e  Time:  291223102;  DifTime: 236
Raw 0x115bb726  Time:  291223334;  DifTime: 232
Raw 0x115bb80c  Time:  291223564;  DifTime: 230
Raw 0x115bb8f3  Time:  291223795;  DifTime: 231
Raw 0x115bb9dd  Time:  291224029;  DifTime: 234
Raw 0x115bbb09  Time:  291224329;  DifTime: 300
Raw 0x115bbbf3  Time:  291224563;  DifTime: 234
Raw 0x115bbcdd  Time:  291224797;  DifTime: 234
Raw 0x115bbdc6  Time:  291225030;  DifTime: 233
Raw 0x115bbeac  Time:  291225260;  DifTime: 230
Raw 0x115bbf93  Time:  291225491;  DifTime: 231
Raw 0x115bc07c  Time:  291225724;  DifTime: 233
Raw 0x115bc165  Time:  291225957;  DifTime: 233
Raw 0x115bc24a  Time:  291226186;  DifTime: 229
Raw 0x115bc332  Time:  291226418;  DifTime: 232
Raw 0x115bc41c  Time:  291226652;  DifTime: 234
Raw 0x115bc509  Time:  291226889;  DifTime: 237
Raw 0x115bc621  Time:  291227169;  DifTime: 280
Raw 0x115bc70c  Time:  291227404;  DifTime: 235
Raw 0x115bc7f7  Time:  291227639;  DifTime: 235
Raw 0x115bc8df  Time:  291227871;  DifTime: 232
Raw 0x115bca30  Time:  291228208;  DifTime: 337
Raw 0x115bcb19  Time:  291228441;  DifTime: 233
Raw 0x115bcc01  Time:  291228673;  DifTime: 232
Raw 0x115bccea  Time:  291228906;  DifTime: 233
Raw 0x115bcdd2  Time:  291229138;  DifTime: 232
Raw 0x115bcebd  Time:  291229373;  DifTime: 235
Raw 0x115bcfa4  Time:  291229604;  DifTime: 231
Raw 0x115bd08d  Time:  291229837;  DifTime: 233
Raw 0x115bd176  Time:  291230070;  DifTime: 233
Raw 0x115bd25e  Time:  291230302;  DifTime: 232
Raw 0x115bd344  Time:  291230532;  DifTime: 230
Raw 0x115bd432  Time:  291230770;  DifTime: 238
Raw 0x115bd51e  Time:  291231006;  DifTime: 236
Raw 0x115bd604  Time:  291231236;  DifTime: 230
Raw 0x115bd6ed  Time:  291231469;  DifTime: 233
Raw 0x115bd7d8  Time:  291231704;  DifTime: 235
Raw 0x115bd8c0  Time:  291231936;  DifTime: 232
Raw 0x115bd9a7  Time:  291232167;  DifTime: 231
Raw 0x115bda8e  Time:  291232398;  DifTime: 231
Raw 0x115bdb77  Time:  291232631;  DifTime: 233
Raw 0x115bdc5d  Time:  291232861;  DifTime: 230
Raw 0x115bdd49  Time:  291233097;  DifTime: 236
Raw 0x115bde34  Time:  291233332;  DifTime: 235
Raw 0x115bdf1c  Time:  291233564;  DifTime: 232
Raw 0x115be004  Time:  291233796;  DifTime: 232
Raw 0x115be0ee  Time:  291234030;  DifTime: 234
Raw 0x115be1d8  Time:  291234264;  DifTime: 234
Raw 0x115be2c9  Time:  291234505;  DifTime: 241
Raw 0x115be3b2  Time:  291234738;  DifTime: 233
Raw 0x115be498  Time:  291234968;  DifTime: 230
Raw 0x115be581  Time:  291235201;  DifTime: 233
Raw 0x115be668  Time:  291235432;  DifTime: 231
Raw 0x115be74e  Time:  291235662;  DifTime: 230
Raw 0x115be834  Time:  291235892;  DifTime: 230
Raw 0x115be91c  Time:  291236124;  DifTime: 232
Raw 0x115bea06  Time:  291236358;  DifTime: 234
Raw 0x115beaec  Time:  291236588;  DifTime: 230
Raw 0x115bebd4  Time:  291236820;  DifTime: 232
Raw 0x115bed61  Time:  291237217;  DifTime: 397
Raw 0x115bee4e  Time:  291237454;  DifTime: 237
Raw 0x115bef35  Time:  291237685;  DifTime: 231
Raw 0x115bf01f  Time:  291237919;  DifTime: 234
Raw 0x115bf107  Time:  291238151;  DifTime: 232
Raw 0x115bf1f5  Time:  291238389;  DifTime: 238
Raw 0x115bf2de  Time:  291238622;  DifTime: 233
Raw 0x115bf3c5  Time:  291238853;  DifTime: 231
Raw 0x115bf4aa  Time:  291239082;  DifTime: 229
Raw 0x115bf594  Time:  291239316;  DifTime: 234
Raw 0x115bf67e  Time:  291239550;  DifTime: 234
Raw 0x115bf766  Time:  291239782;  DifTime: 232
Raw 0x115bf850  Time:  291240016;  DifTime: 234
Raw 0x115bf934  Time:  291240244;  DifTime: 228
Raw 0x115bfa1c  Time:  291240476;  DifTime: 232
Raw 0x115bfb02  Time:  291240706;  DifTime: 230
Raw 0x115bfbec  Time:  291240940;  DifTime: 234
Raw 0x115bfcd4  Time:  291241172;  DifTime: 232
Raw 0x115bfdbc  Time:  291241404;  DifTime: 232
Raw 0x115bfea2  Time:  291241634;  DifTime: 230
Raw 0x115bff88  Time:  291241864;  DifTime: 230
Raw 0x115c0071  Time:  291242097;  DifTime: 233
Raw 0x115c0159  Time:  291242329;  DifTime: 232
Raw 0x115c0242  Time:  291242562;  DifTime: 233
Raw 0x115c0329  Time:  291242793;  DifTime: 231
Raw 0x115c0412  Time:  291243026;  DifTime: 233
Raw 0x115c04fd  Time:  291243261;  DifTime: 235
Raw 0x115c05e6  Time:  291243494;  DifTime: 233
Raw 0x115c06ce  Time:  291243726;  DifTime: 232
Raw 0x115c07b3  Time:  291243955;  DifTime: 229
Raw 0x115c089e  Time:  291244190;  DifTime: 235
Raw 0x115c0986  Time:  291244422;  DifTime: 232
Raw 0x115c0a92  Time:  291244690;  DifTime: 268
Raw 0x115c0b7a  Time:  291244922;  DifTime: 232
Raw 0x115c0c64  Time:  291245156;  DifTime: 234
Raw 0x115c0d4d  Time:  291245389;  DifTime: 233
Raw 0x115c0e36  Time:  291245622;  DifTime: 233
Raw 0x115c0f20  Time:  291245856;  DifTime: 234
Raw 0x115c100a  Time:  291246090;  DifTime: 234
Raw 0x115c10f0  Time:  291246320;  DifTime: 230
Raw 0x115c11da  Time:  291246554;  DifTime: 234
Raw 0x115c12c0  Time:  291246784;  DifTime: 230
Raw 0x115c13b1  Time:  291247025;  DifTime: 241
Raw 0x115c14b6  Time:  291247286;  DifTime: 261
Raw 0x115c15a4  Time:  291247524;  DifTime: 238
Raw 0x115c1694  Time:  291247764;  DifTime: 240
Raw 0x115c177e  Time:  291247998;  DifTime: 234
Raw 0x115c18ce  Time:  291248334;  DifTime: 336
Raw 0x115c19bb  Time:  291248571;  DifTime: 237
Raw 0x115c1aab  Time:  291248811;  DifTime: 240
Raw 0x115c1b95  Time:  291249045;  DifTime: 234
Raw 0x115c1c81  Time:  291249281;  DifTime: 236
Raw 0x115c1d6e  Time:  291249518;  DifTime: 237
Raw 0x115c1e5a  Time:  291249754;  DifTime: 236
Raw 0x115c1f47  Time:  291249991;  DifTime: 237
Raw 0x115c2033  Time:  291250227;  DifTime: 236
Raw 0x115c211d  Time:  291250461;  DifTime: 234
Raw 0x115c2207  Time:  291250695;  DifTime: 234
Raw 0x115c22f6  Time:  291250934;  DifTime: 239
Raw 0x115c23e4  Time:  291251172;  DifTime: 238
Raw 0x115c24d1  Time:  291251409;  DifTime: 237
Raw 0x115c25bd  Time:  291251645;  DifTime: 236
Raw 0x115c26aa  Time:  291251882;  DifTime: 237
Raw 0x115c2795  Time:  291252117;  DifTime: 235
Raw 0x115c2880  Time:  291252352;  DifTime: 235
Raw 0x115c296d  Time:  291252589;  DifTime: 237
Raw 0x115c2a57  Time:  291252823;  DifTime: 234
Raw 0x115c2b41  Time:  291253057;  DifTime: 234
Raw 0x115c2c2b  Time:  291253291;  DifTime: 234
Raw 0x115c2d1b  Time:  291253531;  DifTime: 240
Raw 0x115c2e06  Time:  291253766;  DifTime: 235
Raw 0x115c2ef1  Time:  291254001;  DifTime: 235
Raw 0x115c2fde  Time:  291254238;  DifTime: 237
Raw 0x115c30c8  Time:  291254472;  DifTime: 234
Raw 0x115c31d7  Time:  291254743;  DifTime: 271
Raw 0x115c32cb  Time:  291254987;  DifTime: 244
Raw 0x115c33bb  Time:  291255227;  DifTime: 240
Raw 0x115c34ab  Time:  291255467;  DifTime: 240
Raw 0x115c3594  Time:  291255700;  DifTime: 233
Raw 0x115c3684  Time:  291255940;  DifTime: 240
Raw 0x115c3772  Time:  291256178;  DifTime: 238
Raw 0x115c385f  Time:  291256415;  DifTime: 237
Raw 0x115c394e  Time:  291256654;  DifTime: 239
Raw 0x115c3a3b  Time:  291256891;  DifTime: 237
Raw 0x115c3b57  Time:  291257175;  DifTime: 284
Raw 0x115c3c44  Time:  291257412;  DifTime: 237
Raw 0x115c3d30  Time:  291257648;  DifTime: 236
Raw 0x115c3e1f  Time:  291257887;  DifTime: 239
Raw 0x115c3f0d  Time:  291258125;  DifTime: 238
Raw 0x115c3ff8  Time:  291258360;  DifTime: 235
Raw 0x115c40ea  Time:  291258602;  DifTime: 242
Raw 0x115c41d4  Time:  291258836;  DifTime: 234
Raw 0x115c42c2  Time:  291259074;  DifTime: 238
Raw 0x115c43ad  Time:  291259309;  DifTime: 235
Raw 0x115c449a  Time:  291259546;  DifTime: 237
Raw 0x115c4586  Time:  291259782;  DifTime: 236
Raw 0x115c4672  Time:  291260018;  DifTime: 236
Raw 0x115c4760  Time:  291260256;  DifTime: 238
Raw 0x115c484b  Time:  291260491;  DifTime: 235
Raw 0x115c4939  Time:  291260729;  DifTime: 238
Raw 0x115c4a25  Time:  291260965;  DifTime: 236
Raw 0x115c4b16  Time:  291261206;  DifTime: 241
Raw 0x115c4c03  Time:  291261443;  DifTime: 237
Raw 0x115c4cf1  Time:  291261681;  DifTime: 238
Raw 0x115c4de0  Time:  291261920;  DifTime: 239
Raw 0x115c4ecc  Time:  291262156;  DifTime: 236
Raw 0x115c4fb9  Time:  291262393;  DifTime: 237
Raw 0x115c50a3  Time:  291262627;  DifTime: 234
Raw 0x115c5191  Time:  291262865;  DifTime: 238
Raw 0x115c527e  Time:  291263102;  DifTime: 237
Raw 0x115c536a  Time:  291263338;  DifTime: 236
Raw 0x115c545a  Time:  291263578;  DifTime: 240
Raw 0x115c5546  Time:  291263814;  DifTime: 236
Raw 0x115c5633  Time:  291264051;  DifTime: 237
Raw 0x115c571e  Time:  291264286;  DifTime: 235
Raw 0x115c5809  Time:  291264521;  DifTime: 235
Raw 0x115c58f3  Time:  291264755;  DifTime: 234
Raw 0x115c5a28  Time:  291265064;  DifTime: 309
Raw 0x115c5b19  Time:  291265305;  DifTime: 241
Raw 0x115c5c07  Time:  291265543;  DifTime: 238
Raw 0x115c5cf2  Time:  291265778;  DifTime: 235
Raw 0x115c5de0  Time:  291266016;  DifTime: 238
Raw 0x115c5ece  Time:  291266254;  DifTime: 238
Raw 0x115c5fbc  Time:  291266492;  DifTime: 238
Raw 0x115c60ab  Time:  291266731;  DifTime: 239
Raw 0x115c6198  Time:  291266968;  DifTime: 237
Raw 0x115c62b7  Time:  291267255;  DifTime: 287
Raw 0x115c639e  Time:  291267486;  DifTime: 231
Raw 0x115c6489  Time:  291267721;  DifTime: 235
Raw 0x115c6571  Time:  291267953;  DifTime: 232
Raw 0x115c6657  Time:  291268183;  DifTime: 230
Raw 0x115c6741  Time:  291268417;  DifTime: 234
Raw 0x115c6895  Time:  291268757;  DifTime: 340
Raw 0x115c6980  Time:  291268992;  DifTime: 235
Raw 0x115c6a6a  Time:  291269226;  DifTime: 234
Raw 0x115c6b53  Time:  291269459;  DifTime: 233
Raw 0x115c6c39  Time:  291269689;  DifTime: 230
Raw 0x115c6d21  Time:  291269921;  DifTime: 232
Raw 0x115c6e09  Time:  291270153;  DifTime: 232
Raw 0x115c6ef1  Time:  291270385;  DifTime: 232
Raw 0x115c6fdb  Time:  291270619;  DifTime: 234
Raw 0x115c70bf  Time:  291270847;  DifTime: 228
Raw 0x115c71a4  Time:  291271076;  DifTime: 229
Raw 0x115c728a  Time:  291271306;  DifTime: 230
Raw 0x115c7370  Time:  291271536;  DifTime: 230
Raw 0x115c7459  Time:  291271769;  DifTime: 233
Raw 0x115c7543  Time:  291272003;  DifTime: 234
Raw 0x115c762a  Time:  291272234;  DifTime: 231
Raw 0x115c7710  Time:  291272464;  DifTime: 230
Raw 0x115c77fa  Time:  291272698;  DifTime: 234
Raw 0x115c78e1  Time:  291272929;  DifTime: 231
Raw 0x115c79c5  Time:  291273157;  DifTime: 228
Raw 0x115c7aab  Time:  291273387;  DifTime: 230
Raw 0x115c7b90  Time:  291273616;  DifTime: 229
Raw 0x115c7c77  Time:  291273847;  DifTime: 231
Raw 0x115c7d61  Time:  291274081;  DifTime: 234
Raw 0x115c7e4a  Time:  291274314;  DifTime: 233
Raw 0x115c7f2f  Time:  291274543;  DifTime: 229
Raw 0x115c8016  Time:  291274774;  DifTime: 231
Raw 0x115c80fa  Time:  291275002;  DifTime: 228
Raw 0x115c81e9  Time:  291275241;  DifTime: 239
Raw 0x115c82d1  Time:  291275473;  DifTime: 232
Raw 0x115c83b8  Time:  291275704;  DifTime: 231
Raw 0x115c849e  Time:  291275934;  DifTime: 230
Raw 0x115c8584  Time:  291276164;  DifTime: 230
Raw 0x115c8670  Time:  291276400;  DifTime: 236
Raw 0x115c8756  Time:  291276630;  DifTime: 230
Raw 0x115c883c  Time:  291276860;  DifTime: 230
Raw 0x115c8955  Time:  291277141;  DifTime: 281
Raw 0x115c8a3c  Time:  291277372;  DifTime: 231
Raw 0x115c8b22  Time:  291277602;  DifTime: 230
Raw 0x115c8c07  Time:  291277831;  DifTime: 229
Raw 0x115c8cef  Time:  291278063;  DifTime: 232
Raw 0x115c8dd6  Time:  291278294;  DifTime: 231
Raw 0x115c8ebc  Time:  291278524;  DifTime: 230
Raw 0x115c8fa1  Time:  291278753;  DifTime: 229
Raw 0x115c9085  Time:  291278981;  DifTime: 228
Raw 0x115c916a  Time:  291279210;  DifTime: 229
Raw 0x115c9253  Time:  291279443;  DifTime: 233
Raw 0x115c935d  Time:  291279709;  DifTime: 266
Raw 0x115c9443  Time:  291279939;  DifTime: 230
Raw 0x115c9527  Time:  291280167;  DifTime: 228
Raw 0x115c9611  Time:  291280401;  DifTime: 234
Raw 0x115c96f7  Time:  291280631;  DifTime: 230
Raw 0x115c97da  Time:  291280858;  DifTime: 227
Raw 0x115c98c0  Time:  291281088;  DifTime: 230
Raw 0x115c99a3  Time:  291281315;  DifTime: 227
Raw 0x115c9a87  Time:  291281543;  DifTime: 228
Raw 0x115c9b6b  Time:  291281771;  DifTime: 228
Raw 0x115c9c50  Time:  291282000;  DifTime: 229
Raw 0x115c9d34  Time:  291282228;  DifTime: 228
Raw 0x115c9e19  Time:  291282457;  DifTime: 229
Raw 0x115c9efd  Time:  291282685;  DifTime: 228
Raw 0x115c9fe4  Time:  291282916;  DifTime: 231
Raw 0x115ca0ca  Time:  291283146;  DifTime: 230
Raw 0x115ca1b0  Time:  291283376;  DifTime: 230
Raw 0x115ca295  Time:  291283605;  DifTime: 229
Raw 0x115ca37e  Time:  291283838;  DifTime: 233
Raw 0x115ca462  Time:  291284066;  DifTime: 228
Raw 0x115ca547  Time:  291284295;  DifTime: 229
Raw 0x115ca62c  Time:  291284524;  DifTime: 229
Raw 0x115ca70f  Time:  291284751;  DifTime: 227
